arm_id;arm_data_ini;arm_data_fin;arm_altezza;arm_lunghezza_sbraccio;arm_numero_lampade;arm_lmp_potenza_nominale;tar_cod;tar_descr;tmo_id;tpo_cod;tpo_descr;sgn_id;sgn_data_inserimento;tcs_id;tcs_descr;tci_id;tci_descr
251739;21/9/2016;31/12/2019;0.0;0.0;1.0;82.0;AU;Arredo urbano;1023.0;NN;Non noto;;;;;;
951422;1/2/2022;13/2/2026;800.0;100.0;1.0;106.0;AS;Armatura stradale;749.0;SB;Sbraccio su palo;;;;;;
602430;1/11/2020;30/12/2021;800.0;0.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
99184;1/1/2018;31/12/2021;450.0;0.0;1.0;100.0;AU;Arredo urbano;268.0;TP;Testapalo;;;;;;
1245163;1/6/2025;13/2/2026;850.0;200.0;1.0;75.0;AS;Armatura stradale;440.0;SB;Sbraccio su palo;;;;;;
1175913;1/7/2025;13/2/2026;800.0;;1.0;100.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
926352;1/1/2023;13/2/2026;800.0;;1.0;55.0;AS;Armatura stradale;189.0;;;;;;;;
1289219;1/1/2026;13/2/2026;800.0;0.0;1.0;36.5;AS;Armatura stradale;1362.0;TP;Testapalo;;;;;;
145588;18/9/2018;31/12/2024;0.0;0.0;1.0;32.5;AS;Armatura stradale;550.0;NN;Non noto;;;;;;
1022563;1/3/2023;13/2/2026;550.0;0.0;1.0;50.0;SF;Sfera;189.0;TP;Testapalo;;;;;;
1186147;1/1/2025;13/2/2026;320.0;0.0;1.0;28.0;AU;Arredo urbano;2810.0;TP;Testapalo;;;;;;
383361;10/7/2019;31/12/2022;1200.0;10.0;1.0;150.0;AS;Armatura stradale;100.0;SB;Sbraccio su palo;;;;;;
573479;20/5/2020;31/12/2020;0.0;0.0;1.0;58.0;PL;Plafoniera;189.0;NN;Non noto;;;;;;
856161;20/9/2022;1/6/2025;1000.0;;;250.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
790095;1/1/2022;31/12/2025;800.0;0.0;1.0;70.0;AS;Armatura stradale;68.0;SB;Sbraccio su palo;;;;;;
727153;1/1/2022;31/1/2022;500.0;0.0;1.0;28.0;AU;Arredo urbano;1753.0;TP;Testapalo;;;;;;
168934;18/9/2018;31/12/2024;920.0;0.0;1.0;150.0;AS;Armatura stradale;241.0;TP;Testapalo;;;;;;
1178543;1/1/2025;13/2/2026;350.0;0.0;1.0;25.0;PL;Plafoniera;189.0;MU;A muro o parete;;;;;;
357640;29/5/2017;18/12/2019;0.0;0.0;1.0;100.0;AS;Armatura stradale;100.0;TP;Testapalo;;;;;;
53891;1/1/2018;13/2/2026;700.0;100.0;1.0;44.0;AS;Armatura stradale;443.0;SB;Sbraccio su palo;;;;;;
1146954;1/1/2025;13/2/2026;550.0;;1.0;30.0;LA;Lanterna artistica ;4100.0;ME;Mensola;;;;;;
200639;6/7/2016;31/12/2022;800.0;0.0;1.0;37.0;AS;Armatura stradale;723.0;TP;Testapalo;;;;;;
1209812;1/1/2025;13/2/2026;500.0;;1.0;30.0;AU;Arredo urbano;358.0;PI;Pipetta;;;;;;
1300638;1/1/2025;13/2/2026;900.0;;1.0;35.0;AS;Armatura stradale;3360.0;TP;Testapalo;;;;;;
380317;10/7/2019;31/12/2022;800.0;200.0;1.0;100.0;AS;Armatura stradale;104.0;SB;Sbraccio su palo;;;;;;
682879;1/1/2021;12/10/2021;1200.0;0.0;1.0;250.0;AS;Armatura stradale;613.0;TP;Testapalo;;;;;;
1254710;1/1/2026;13/2/2026;0.0;0.0;1.0;35.0;AU;Arredo urbano;189.0;IN;Incassato;;;;;;
505646;1/1/2020;31/12/2020;0.0;0.0;1.0;3.0;SP;Segnapasso;613.0;IN;Incassato;;;;;;
1182740;1/1/2025;13/2/2026;820.0;0.0;1.0;27.0;AS;Armatura stradale;3670.0;TP;Testapalo;;;;;;
460565;1/1/2020;13/2/2026;700.0;100.0;1.0;100.0;AS;Armatura stradale;1364.0;SB;Sbraccio su palo;;;;;;
273895;17/10/2016;13/2/2026;0.0;0.0;1.0;100.0;NN;Non noto;189.0;NN;Non noto;;;;;;
313574;2/12/2016;13/2/2026;0.0;0.0;1.0;100.0;AU;Arredo urbano;144.0;NN;Non noto;;;;;;
295256;10/11/2016;13/2/2026;900.0;0.0;1.0;150.0;NN;Non noto;215.0;NN;Non noto;;;;;;
162330;18/9/2018;13/2/2026;820.0;0.0;1.0;150.0;AS;Armatura stradale;54.0;TP;Testapalo;;;;;;
824099;1/1/2022;13/2/2026;;10.0;1.0;26.0;AU;Arredo urbano;624.0;SB;Sbraccio su palo;;;;;;
269497;17/10/2016;31/12/2021;400.0;0.0;1.0;125.0;SF;Sfera;163.0;TP;Testapalo;;;;;;
1289883;1/1/2026;13/2/2026;0.0;0.0;1.0;38.5;AU;Arredo urbano;98.0;NN;Non noto;;;;;;
774258;31/12/2021;31/12/2021;400.0;0.0;1.0;100.0;SF;Sfera;938.0;TP;Testapalo;;;;;;
78460;1/1/2018;13/2/2026;0.0;0.0;1.0;41.0;AS;Armatura stradale;550.0;SB;Sbraccio su palo;;;;;;
949028;1/2/2022;13/2/2026;1000.0;0.0;1.0;44.0;AS;Armatura stradale;1867.0;TP;Testapalo;;;;;;
1161305;1/1/2025;13/2/2026;0.0;0.0;1.0;41.5;AS;Armatura stradale;550.0;NN;Non noto;;;;;;
452765;1/1/2019;31/12/2022;0.0;0.0;1.0;125.0;AS;Armatura stradale;1511.0;NN;Non noto;;;;;;
6958;1/1/2018;31/12/2018;0.0;250.0;1.0;125.0;AS;Armatura stradale;171.0;NN;Non noto;;;;;;
575584;20/5/2020;30/11/2022;0.0;0.0;1.0;100.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
525772;1/1/2020;29/2/2024;950.0;150.0;1.0;50.0;AS;Armatura stradale;613.0;SB;Sbraccio su palo;;;;;;
923191;1/1/2023;13/2/2026;900.0;;1.0;150.0;AS;Armatura stradale;23.0;TP;Testapalo;;;;;;
357060;29/5/2017;18/12/2019;0.0;0.0;1.0;80.0;SF;Sfera;599.0;TP;Testapalo;;;;;;
619698;1/11/2020;13/2/2026;0.0;0.0;1.0;100.0;NN;Non noto;118.0;NN;Non noto;;;;;;
625268;1/11/2020;13/2/2026;1050.0;150.0;1.0;39.0;AS;Armatura stradale;722.0;SB;Sbraccio su palo;;;;;;
805075;1/1/2022;31/12/2025;1000.0;0.0;1.0;150.0;AS;Armatura stradale;7.0;NN;Non noto;;;;;;
1073904;1/1/2024;13/2/2026;800.0;;1.0;42.0;AS;Armatura stradale;2065.0;SB;Sbraccio su palo;;;;;;
1213117;1/1/2025;13/2/2026;500.0;50.0;1.0;100.0;LA;Lanterna artistica ;2065.0;NN;Non noto;;;;;;
656967;1/1/2021;3/4/2022;800.0;150.0;1.0;150.0;AU;Arredo urbano;190.0;SB;Sbraccio su palo;;;;;;
249994;21/9/2016;31/12/2019;800.0;0.0;1.0;150.0;PR;Proiettore;189.0;NN;Non noto;;;;;;
1184504;1/1/2025;13/2/2026;800.0;0.0;1.0;44.0;AS;Armatura stradale;3719.0;SB;Sbraccio su palo;;;;;;
564720;20/5/2020;13/2/2026;600.0;0.0;1.0;70.0;LA;Lanterna artistica ;1776.0;SB;Sbraccio su palo;;;;;;
1106817;1/1/2024;13/2/2026;900.0;150.0;1.0;90.0;AS;Armatura stradale;3954.0;SB;Sbraccio su palo;;;;;;
1221866;1/4/2025;13/2/2026;900.0;50.0;1.0;54.0;AS;Armatura stradale;4357.0;SB;Sbraccio su palo;;;;;;
379343;10/7/2019;13/2/2026;700.0;0.0;1.0;100.0;AS;Armatura stradale;640.0;TP;Testapalo;;;;;;
574134;20/5/2020;30/11/2022;0.0;0.0;1.0;100.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
402110;6/8/2019;13/2/2026;800.0;0.0;1.0;70.0;AS;Armatura stradale;640.0;TP;Testapalo;;;;;;
845127;1/1/2022;13/2/2026;800.0;0.0;1.0;43.0;AS;Armatura stradale;1632.0;NN;Non noto;;;;;;
205266;1/8/2016;31/12/2019;0.0;0.0;1.0;11.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
119124;1/1/2018;31/10/2020;0.0;0.0;1.0;400.0;PR;Proiettore;189.0;TP;Testapalo;;;;;;
169429;18/9/2018;13/2/2026;520.0;0.0;1.0;27.0;AS;Armatura stradale;754.0;TP;Testapalo;;;;;;
127776;1/1/2018;31/10/2020;800.0;150.0;1.0;41.0;AS;Armatura stradale;755.0;SB;Sbraccio su palo;;;;;;
222713;1/8/2016;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
1158259;1/1/2025;13/2/2026;0.0;0.0;1.0;53.0;AS;Armatura stradale;749.0;NN;Non noto;;;;;;
1043923;1/1/2019;13/2/2026;800.0;200.0;1.0;52.0;AS;Armatura stradale;1941.0;SB;Sbraccio su palo;;;;;;
623032;1/11/2020;13/2/2026;0.0;0.0;1.0;0.0;NN;Non noto;189.0;NN;Non noto;;;;;;
297462;10/11/2016;13/2/2026;400.0;0.0;1.0;100.0;NN;Non noto;125.0;NN;Non noto;;;;;;
292739;10/11/2016;31/12/2019;0.0;0.0;1.0;140.0;AS;Armatura stradale;1187.0;TP;Testapalo;;;;;;
212391;1/8/2016;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;SB;Sbraccio su palo;;;;;;
993036;1/7/2023;13/2/2026;1000.0;50.0;1.0;150.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
1104387;1/1/2024;13/2/2026;900.0;0.0;1.0;90.0;AS;Armatura stradale;3954.0;TP;Testapalo;;;;;;
739314;1/5/2022;13/2/2026;;;1.0;70.0;AU;Arredo urbano;2188.0;SB;Sbraccio su palo;;;;;;
1177599;1/1/2025;13/2/2026;800.0;100.0;1.0;25.0;AS;Armatura stradale;2089.0;SB;Sbraccio su palo;;;;;;
1097350;1/5/2024;13/2/2026;450.0;0.0;1.0;23.0;AS;Armatura stradale;3906.0;TP;Testapalo;;;;;;
874552;1/12/2022;13/2/2026;800.0;200.0;1.0;26.0;AS;Armatura stradale;1278.0;SB;Sbraccio su palo;;;;;;
402642;6/8/2019;13/2/2026;800.0;0.0;1.0;100.0;AS;Armatura stradale;640.0;TP;Testapalo;;;;;;
1032394;1/1/2024;30/9/2024;400.0;;1.0;70.0;LA;Lanterna artistica ;189.0;TP;Testapalo;;;;;;
106509;1/1/2018;31/10/2020;1200.0;0.0;1.0;52.0;AS;Armatura stradale;754.0;SB;Sbraccio su palo;;;;;;
1081556;1/1/2019;13/2/2026;600.0;;1.0;34.0;AS;Armatura stradale;772.0;TP;Testapalo;;;;;;
1248159;1/1/2025;13/2/2026;350.0;0.0;1.0;15.0;AU;Arredo urbano;2810.0;TP;Testapalo;;;;;;
1265553;1/1/2026;13/2/2026;700.0;;1.0;35.0;AS;Armatura stradale;1379.0;TP;Testapalo;;;;;;
952290;1/2/2022;13/2/2026;800.0;100.0;1.0;106.0;AS;Armatura stradale;749.0;SB;Sbraccio su palo;;;;;;
55993;1/1/2018;19/5/2020;0.0;0.0;1.0;23.0;NN;Non noto;454.0;NN;Non noto;;;;;;
537586;1/1/2020;31/12/2024;700.0;0.0;1.0;125.0;AS;Armatura stradale;262.0;TP;Testapalo;;;;;;
786365;1/1/2022;13/2/2026;800.0;0.0;1.0;27.0;AS;Armatura stradale;754.0;TP;Testapalo;;;;;;
523200;1/1/2020;31/12/2021;800.0;0.0;1.0;50.0;AS;Armatura stradale;613.0;TP;Testapalo;;;;;;
487069;1/1/2020;13/2/2026;900.0;100.0;1.0;150.0;AS;Armatura stradale;613.0;SB;Sbraccio su palo;;;;;;
1223615;1/6/2025;13/2/2026;300.0;;1.0;12.0;AU;Arredo urbano;1811.0;TP;Testapalo;;;;;;
673613;1/1/2021;13/2/2026;0.0;0.0;1.0;100.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
312945;2/12/2016;13/2/2026;0.0;0.0;1.0;350.0;NN;Non noto;261.0;NN;Non noto;;;;;;
1099845;1/1/2024;13/2/2026;450.0;500.0;1.0;25.0;LA;Lanterna artistica ;3932.0;SB_PO;Sbraccio attacco portato;;;;;;
1297823;3/2/2026;13/2/2026;800.0;0.0;1.0;100.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
1006970;1/8/2023;13/2/2026;1000.0;;1.0;150.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
880742;1/6/2022;31/12/2023;750.0;100.0;1.0;110.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
528037;1/1/2020;28/2/2023;700.0;150.0;1.0;100.0;AS;Armatura stradale;613.0;SB;Sbraccio su palo;;;;;;
613588;1/11/2020;30/12/2021;800.0;0.0;1.0;70.0;AU;Arredo urbano;189.0;NN;Non noto;;;;;;
153791;18/9/2018;13/2/2026;250.0;0.0;1.0;150.0;PR;Proiettore;189.0;TP;Testapalo;;;;;;
249418;21/9/2016;31/12/2019;0.0;0.0;1.0;100.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
778259;31/12/2021;31/12/2021;700.0;0.0;1.0;60.0;AU;Arredo urbano;3.0;SO;Sospensione;;;;;;
497050;1/6/2018;13/2/2026;300.0;0.0;1.0;23.0;LA;Lanterna artistica ;189.0;ME;Mensola;;;;;;
481263;1/1/2020;13/2/2026;1200.0;0.0;1.0;71.0;AS;Armatura stradale;1362.0;TP;Testapalo;;;;;;
769088;31/12/2021;31/12/2021;800.0;0.0;1.0;37.0;AS;Armatura stradale;1379.0;TP;Testapalo;;;;;;
1239980;1/1/2025;31/12/2025;0.0;0.0;1.0;125.0;AS;Armatura stradale;530.0;SB;Sbraccio su palo;;;;;;
681522;1/1/2021;12/10/2021;800.0;150.0;1.0;150.0;AS;Armatura stradale;613.0;SB;Sbraccio su palo;;;;;;
1031839;1/1/2024;5/11/2024;900.0;20.0;1.0;100.0;AS;Armatura stradale;189.0;PI;Pipetta;;;;;;
130834;1/1/2018;31/10/2020;1200.0;0.0;1.0;250.0;AS;Armatura stradale;8.0;TP;Testapalo;;;;;;
685577;10/8/2021;31/12/2022;0.0;0.0;1.0;63.0;AS;Armatura stradale;358.0;NN;Non noto;;;;;;
884574;1/6/2022;31/12/2023;900.0;0.0;1.0;150.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
910026;1/5/2022;13/2/2026;800.0;;1.0;70.0;PR;Proiettore;677.0;NN;Non noto;;;;;;
1076194;1/1/2024;13/2/2026;300.0;;1.0;20.0;AU;Arredo urbano;2177.0;TP;Testapalo;;;;;;
236638;11/8/2016;30/6/2022;0.0;0.0;1.0;150.0;SF;Sfera;368.0;NN;Non noto;;;;;;
370111;15/3/2018;13/2/2026;0.0;0.0;1.0;80.0;PR;Proiettore;600.0;TP;Testapalo;;;;;;
329878;2/12/2016;13/2/2026;0.0;0.0;1.0;150.0;AU;Arredo urbano;144.0;NN;Non noto;;;;;;
965435;1/1/2023;13/2/2026;300.0;0.0;1.0;20.0;AU;Arredo urbano;771.0;TP;Testapalo;;;;;;
58869;1/1/2018;31/12/2022;0.0;0.0;1.0;150.0;AS;Armatura stradale;8.0;SB;Sbraccio su palo;;;;;;
1087252;1/4/2024;31/12/2024;800.0;0.0;1.0;150.0;AS;Armatura stradale;189.0;;;;;;;;
1070758;1/7/2012;13/2/2026;;100.0;1.0;150.0;PR;Proiettore;189.0;SB;Sbraccio su palo;;;;;;
44723;1/1/2018;31/12/2020;900.0;0.0;1.0;150.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
1095072;1/1/2021;13/2/2026;700.0;0.0;1.0;150.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
143366;18/9/2018;31/12/2024;0.0;0.0;1.0;32.5;AS;Armatura stradale;550.0;NN;Non noto;;;;;;
309843;2/12/2016;13/2/2026;0.0;0.0;1.0;100.0;AU;Arredo urbano;879.0;NN;Non noto;;;;;;
956987;31/5/2023;31/5/2025;;150.0;1.0;100.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
787489;1/1/2022;31/12/2025;700.0;0.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
257416;28/9/2016;31/12/2019;800.0;0.0;1.0;100.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
930405;1/1/2023;31/12/2024;1050.0;;1.0;100.0;AS;Armatura stradale;2992.0;TP;Testapalo;;;;;;
1235545;1/1/2023;13/2/2026;700.0;0.0;1.0;33.0;AS;Armatura stradale;2168.0;TP;Testapalo;;;;;;
1074641;1/1/2024;13/2/2026;600.0;;1.0;25.0;AS;Armatura stradale;3707.0;TP;Testapalo;;;;;;
1012405;1/6/2023;31/12/2024;850.0;50.0;1.0;100.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
1250571;1/1/2025;13/2/2026;800.0;0.0;1.0;54.0;AS;Armatura stradale;3670.0;TP;Testapalo;;;;;;
486175;1/1/2020;13/2/2026;700.0;150.0;1.0;100.0;AS;Armatura stradale;8.0;SB;Sbraccio su palo;;;;;;
692866;1/1/2022;13/2/2026;30.0;0.0;1.0;13.5;PL;Plafoniera;189.0;IN;Incassato;;;;;;
1224061;1/6/2025;13/2/2026;800.0;;1.0;21.0;AS;Armatura stradale;750.0;TP;Testapalo;;;;;;
1243514;1/6/2025;13/2/2026;750.0;;1.0;28.0;AS;Armatura stradale;750.0;TP;Testapalo;;;;;;
309434;2/12/2016;13/2/2026;0.0;0.0;1.0;70.0;NN;Non noto;261.0;NN;Non noto;;;;;;
897162;1/1/2022;31/12/2024;900.0;0.0;1.0;150.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
653073;1/11/2020;13/2/2026;1200.0;0.0;1.0;100.0;AS;Armatura stradale;262.0;SB;Sbraccio su palo;;;;;;
1079354;1/1/2024;31/12/2024;800.0;250.0;1.0;50.0;AS;Armatura stradale;2065.0;;;;;;;;
1046820;1/1/2019;13/2/2026;950.0;330.0;1.0;37.0;AS;Armatura stradale;1941.0;SB;Sbraccio su palo;;;;;;
954499;1/11/2022;31/12/2023;0.0;0.0;1.0;3.0;PR;Proiettore;189.0;AT;A terra;;;;;;
983822;1/1/2023;13/2/2026;500.0;;1.0;37.0;AS;Armatura stradale;1803.0;TP;Testapalo;;;;;;
1292319;1/1/2026;13/2/2026;800.0;;1.0;29.0;AS;Armatura stradale;1362.0;SB;Sbraccio su palo;;;;;;
12098;1/1/2018;31/12/2021;450.0;1.0;1.0;100.0;AU;Arredo urbano;54.0;TP;Testapalo;;;;;;
373536;1/8/2018;31/7/2022;0.0;0.0;1.0;125.0;AS;Armatura stradale;1261.0;NN;Non noto;;;;;;
349872;16/3/2017;31/12/2019;0.0;0.0;1.0;150.0;NN;Non noto;189.0;NN;Non noto;;;;;;
720171;16/2/2022;13/2/2026;550.0;;1.0;35.0;AU;Arredo urbano;2096.0;TP;Testapalo;;;;;;
101571;1/1/2018;31/12/2021;1350.0;30.0;1.0;250.0;AS;Armatura stradale;54.0;SB;Sbraccio su palo;;;;;;
719846;11/2/2022;13/2/2026;;;1.0;250.0;PR;Proiettore;;SB;Sbraccio su palo;;;;;;
786444;1/1/2022;13/2/2026;500.0;20.0;1.0;29.0;AU;Arredo urbano;2305.0;SB;Sbraccio su palo;;;;;;
42286;1/1/2018;31/12/2020;800.0;0.0;1.0;150.0;AS;Armatura stradale;241.0;TP;Testapalo;;;;;;
74839;1/1/2018;31/12/2023;300.0;0.0;1.0;70.0;AU;Arredo urbano;11.0;TP;Testapalo;;;;;;
590547;1/11/2020;30/12/2021;800.0;0.0;1.0;100.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
217665;1/8/2016;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;SB;Sbraccio su palo;;;;;;
219433;1/8/2016;31/12/2019;0.0;0.0;1.0;70.0;NN;Non noto;189.0;TP;Testapalo;;;;;;
397273;6/8/2019;13/2/2026;1000.0;0.0;1.0;100.0;AS;Armatura stradale;640.0;TP;Testapalo;;;;;;
1166924;1/1/2025;13/2/2026;0.0;0.0;1.0;307.0;PR;Proiettore;657.0;NN;Non noto;;;;;;
1171122;1/1/2025;13/2/2026;800.0;0.0;1.0;100.0;AS;Armatura stradale;206.0;TP;Testapalo;;;;;;
773217;31/12/2021;31/12/2021;800.0;0.0;1.0;100.0;AS;Armatura stradale;66.0;TP;Testapalo;;;;;;
950130;1/2/2022;13/2/2026;450.0;0.0;1.0;22.0;AU;Arredo urbano;1813.0;TP;Testapalo;;;;;;
438895;1/10/2019;31/10/2020;800.0;0.0;1.0;125.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
955473;1/11/2022;31/12/2023;800.0;0.0;1.0;100.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
5363;1/1/2018;13/2/2026;800.0;200.0;1.0;100.0;AS;Armatura stradale;237.0;NN;Non noto;;;;;;
1144726;1/1/2025;13/2/2026;500.0;100.0;1.0;20.0;LA;Lanterna artistica ;4052.0;ME_PO;Mensola attacco portato;;;;;;
635009;1/11/2020;13/2/2026;800.0;100.0;1.0;25.0;AS;Armatura stradale;754.0;SB;Sbraccio su palo;;;;;;
783386;1/1/2022;13/2/2026;800.0;150.0;1.0;37.0;AS;Armatura stradale;758.0;SB;Sbraccio su palo;;;;;;
1270619;1/1/2026;13/2/2026;800.0;;1.0;51.0;AS;Armatura stradale;2296.0;TP;Testapalo;;;;;;
621582;9/12/2020;13/2/2026;30.0;0.0;1.0;11.0;SP;Segnapasso;1935.0;AT;A terra;;;;;;
706874;1/1/2022;13/2/2026;350.0;0.0;1.0;40.5;AU;Arredo urbano;776.0;TP;Testapalo;;;;;;
510300;1/1/2020;31/12/2022;800.0;200.0;1.0;250.0;AS;Armatura stradale;23.0;SB;Sbraccio su palo;;;;;;
650419;1/11/2020;13/2/2026;0.0;0.0;1.0;4.0;LA;Lanterna artistica ;189.0;ME;Mensola;;;;;;
879791;1/6/2022;31/12/2023;500.0;100.0;1.0;100.0;LA;Lanterna artistica ;189.0;ME;Mensola;;;;;;
618619;1/11/2020;13/2/2026;800.0;0.0;1.0;37.0;AS;Armatura stradale;1317.0;TP;Testapalo;;;;;;
136385;26/3/2018;13/2/2026;0.0;200.0;1.0;61.0;AS;Armatura stradale;550.0;SB;Sbraccio su palo;;;;;;
785220;1/1/2022;13/2/2026;500.0;;1.0;52.0;AU;Arredo urbano;1517.0;TP;Testapalo;;;;;;
302680;2/12/2016;31/12/2021;800.0;0.0;1.0;100.0;AS;Armatura stradale;1260.0;SB;Sbraccio su palo;;;;;;
882139;1/6/2022;31/12/2023;900.0;150.0;1.0;90.0;AS;Armatura stradale;189.0;NN;Non noto;;;;;;
440036;1/10/2019;31/10/2020;700.0;0.0;1.0;125.0;AU;Arredo urbano;189.0;NN;Non noto;;;;;;
366819;15/3/2018;14/10/2019;0.0;0.0;1.0;100.0;AS;Armatura stradale;640.0;TP;Testapalo;;;;;;
647933;1/11/2020;13/2/2026;0.0;0.0;1.0;31.0;AS;Armatura stradale;550.0;SB;Sbraccio su palo;;;;;;
189819;28/6/2016;31/12/2021;1100.0;0.0;1.0;250.0;AS;Armatura stradale;105.0;TP;Testapalo;;;;;;
801304;1/1/2022;31/12/2025;650.0;0.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
857708;1/10/2022;13/2/2026;300.0;;1.0;150.0;PR;Proiettore;189.0;NN;Non noto;;;;;;
1177184;1/1/2025;13/2/2026;800.0;150.0;1.0;30.0;AS;Armatura stradale;2089.0;SB;Sbraccio su palo;;;;;;
1251771;1/1/2025;13/2/2026;800.0;150.0;1.0;41.0;AS;Armatura stradale;749.0;SB;Sbraccio su palo;;;;;;
94864;1/1/2018;31/12/2021;800.0;200.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
788302;1/1/2022;31/12/2025;800.0;;1.0;38.0;AS;Armatura stradale;2297.0;TP;Testapalo;;;;;;
86038;1/1/2018;13/2/2026;700.0;0.0;1.0;0.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
1109752;1/1/2024;13/2/2026;900.0;0.0;1.0;75.0;AS;Armatura stradale;3360.0;TP;Testapalo;;;;;;
1022637;1/3/2023;13/2/2026;850.0;150.0;1.0;70.0;AS;Armatura stradale;189.0;SB;Sbraccio su palo;;;;;;
1116375;1/1/2025;13/2/2026;;;1.0;75.0;AS;Armatura stradale;122.0;TP;Testapalo;;;;;;
784273;1/1/2022;13/2/2026;900.0;0.0;1.0;43.0;AS;Armatura stradale;758.0;TP;Testapalo;;;;;;
952317;1/2/2022;13/2/2026;450.0;0.0;1.0;21.5;AU;Arredo urbano;1813.0;TP;Testapalo;;;;;;
1129146;1/1/2025;13/2/2026;800.0;;1.0;70.0;AS;Armatura stradale;2065.0;TP;Testapalo;;;;;;
391412;6/8/2019;31/12/2020;600.0;0.0;1.0;150.0;PR;Proiettore;601.0;SF;Soffitto;;;;;;
193986;28/6/2016;31/12/2021;950.0;250.0;1.0;30.0;AS;Armatura stradale;1295.0;SB;Sbraccio su palo;;;;;;
1201772;1/4/2025;13/2/2026;900.0;200.0;1.0;49.0;AS;Armatura stradale;2417.0;SB;Sbraccio su palo;;;;;;
1241145;1/1/2025;31/12/2025;0.0;0.0;1.0;70.0;LA;Lanterna artistica ;1541.0;NN;Non noto;;;;;;
1030083;15/12/2023;13/2/2026;800.0;;1.0;100.0;AS;Armatura stradale;7.0;TP;Testapalo;;;;;;
196589;28/6/2016;31/12/2021;800.0;200.0;1.0;61.0;AS;Armatura stradale;105.0;SB;Sbraccio su palo;;;;;;
108330;1/1/2018;31/10/2020;0.0;0.0;1.0;70.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
917285;1/1/2023;13/2/2026;900.0;;1.0;39.0;AS;Armatura stradale;1867.0;SB;Sbraccio su palo;;;;;;
320442;2/12/2016;13/2/2026;0.0;0.0;1.0;150.0;AU;Arredo urbano;436.0;NN;Non noto;;;;;;
859300;1/10/2022;13/2/2026;400.0;;1.0;50.0;AU;Arredo urbano;189.0;NN;Non noto;;;;;;
952838;1/2/2022;13/2/2026;300.0;50.0;1.0;8.5;AU;Arredo urbano;599.0;SB;Sbraccio su palo;;;;;;
279313;17/10/2016;13/2/2026;0.0;0.0;1.0;100.0;AS;Armatura stradale;1241.0;TP;Testapalo;;;;;;
224829;1/8/2016;31/12/2019;0.0;0.0;1.0;100.0;NN;Non noto;189.0;ME;Mensola;;;;;;
602366;1/11/2020;30/12/2021;800.0;0.0;1.0;125.0;AS;Armatura stradale;611.0;SB;Sbraccio su palo;;;;;;
681662;1/1/2021;12/10/2021;800.0;150.0;1.0;150.0;AS;Armatura stradale;613.0;SB;Sbraccio su palo;;;;;;
517237;1/1/2020;31/12/2020;800.0;100.0;1.0;100.0;AS;Armatura stradale;613.0;SB;Sbraccio su palo;;;;;;
659531;1/1/2021;3/4/2022;800.0;0.0;4.0;56.0;AS;Armatura stradale;189.0;TP;Testapalo;;;;;;
114376;1/1/2018;31/10/2020;750.0;0.0;1.0;32.0;AS;Armatura stradale;755.0;TP;Testapalo;;;;;;
48085;1/1/2018;13/2/2026;800.0;0.0;1.0;100.0;AS;Armatura stradale;206.0;TP;Testapalo;;;;;;
1292264;1/1/2026;13/2/2026;800.0;0.0;1.0;36.5;AS;Armatura stradale;1362.0;TP;Testapalo;;;;;;
597402;1/11/2020;30/12/2021;800.0;0.0;1.0;70.0;AS;Armatura stradale;7.0;SB;Sbraccio su palo;;;;;;
