arm_id,arm_data_ini,arm_data_fin,arm_altezza,arm_lunghezza_sbraccio,arm_numero_lampade,arm_lmp_potenza_nominale,tar_cod,tar_descr,tmo_id,tpo_cod,tpo_descr,sgn_id,sgn_data_inserimento,tcs_id,tcs_descr,tci_id,tci_descr,latitudine,longitudine
402189,6/8/2019,13/2/2026,2000.0,100.0,1.0,450.0,PR,Proiettore,601.0,SB,Sbraccio su palo,,,,,,,41.73606435413015,12.351552309888609
1137287,1/3/2025,13/2/2026,,,1.0,75.0,SP,Segnapasso,2065.0,,,,,,,,,41.73594465953325,12.262243064364315
179512,30/9/2018,13/2/2026,1100.0,0.0,1.0,250.0,AS,Armatura stradale,265.0,TP,Testapalo,,,,,,,41.9127152001857,12.651930442126455
510186,1/1/2020,31/12/2022,950.0,150.0,1.0,100.0,AS,Armatura stradale,1278.0,SB,Sbraccio su palo,,,,,,,41.94539038301995,12.604329978506147
514146,1/1/2020,30/6/2021,700.0,200.0,1.0,100.0,AS,Armatura stradale,613.0,SB,Sbraccio su palo,,,,,,,41.73525502871568,12.291611379609934
492741,1/1/2020,30/6/2024,500.0,0.0,1.0,50.0,AU,Arredo urbano,625.0,TP,Testapalo,,,,,,,41.79019946313397,12.366208966796203
346375,28/2/2017,30/9/2022,0.0,0.0,1.0,100.0,NN,Non noto,104.0,NN,Non noto,,,,,,,41.88980744817956,12.515045906772002
771313,31/12/2021,31/12/2021,800.0,0.0,1.0,70.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.89695049550103,12.677343541019258
672345,24/8/2020,13/2/2026,800.0,150.0,1.0,76.0,AS,Armatura stradale,550.0,SB,Sbraccio su palo,,,,,,,41.83799831496604,12.588902896619947
806698,1/1/2022,31/12/2025,800.0,200.0,1.0,41.0,AS,Armatura stradale,2297.0,SB,Sbraccio su palo,,,,,,,41.968502295703466,12.369249979062078
393379,6/8/2019,31/12/2020,800.0,150.0,1.0,100.0,AS,Armatura stradale,613.0,SB,Sbraccio su palo,,,,,,,41.88243873560848,12.578898797887469
703090,1/1/2022,18/5/2022,450.0,0.0,1.0,31.0,PR,Proiettore,720.0,MU,A muro o parete,,,,,,,41.86791056739162,12.584776933124362
1270460,1/1/2026,13/2/2026,800.0,,1.0,31.0,AS,Armatura stradale,2297.0,TP,Testapalo,,,,,,,41.871388015128,12.422600161039565
616884,1/11/2020,13/2/2026,1200.0,0.0,1.0,84.0,AS,Armatura stradale,1286.0,NN,Non noto,,,,,,,41.85489145748519,12.443631529359385
599722,1/11/2020,30/12/2021,800.0,0.0,1.0,100.0,AS,Armatura stradale,66.0,TP,Testapalo,,,,,,,41.760212478824016,12.318634361527057
1048403,1/1/2019,13/2/2026,930.0,270.0,1.0,52.0,AS,Armatura stradale,1941.0,SB,Sbraccio su palo,,,,,,,41.854018487079834,12.405402566803575
627988,1/11/2020,13/2/2026,0.0,0.0,1.0,28.0,AS,Armatura stradale,750.0,TP,Testapalo,,,,,,,41.892628839694694,12.6276608249909
882534,1/6/2022,31/12/2023,1000.0,0.0,1.0,150.0,PR,Proiettore,189.0,NN,Non noto,,,,,,,41.81114732016533,12.618500875084738
705202,1/1/2022,13/2/2026,900.0,0.0,1.0,75.0,AS,Armatura stradale,722.0,TP,Testapalo,,,,,,,41.91092271661162,12.342280720272523
754048,1/1/2022,13/2/2026,,150.0,1.0,100.0,AU,Arredo urbano,34.0,SB,Sbraccio su palo,,,,,,,41.860168667133905,12.686635643392592
865918,1/1/2022,13/2/2026,850.0,200.0,1.0,28.0,AS,Armatura stradale,2781.0,SB,Sbraccio su palo,,,,,,,41.92228149078224,12.567649125625339
1225975,1/1/2025,13/2/2026,800.0,100.0,1.0,50.0,LA,Lanterna artistica ,2065.0,SB,Sbraccio su palo,,,,,,,41.836952941453994,12.472381364495128
879941,1/6/2022,31/12/2023,750.0,0.0,1.0,66.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.88245201969331,12.514295874043869
106359,1/1/2018,31/10/2020,750.0,0.0,1.0,22.0,AS,Armatura stradale,755.0,TP,Testapalo,,,,,,,41.863771570690126,12.635179583853086
1255047,1/1/2026,13/2/2026,800.0,,1.0,20.0,AS,Armatura stradale,2287.0,SO,Sospensione,,,,,,,41.783726201486445,12.30867110468613
27441,1/1/2018,13/2/2026,850.0,0.0,1.0,250.0,AS,Armatura stradale,171.0,TP,Testapalo,,,,,,,41.82424174545315,12.389180886205644
921633,1/1/2023,13/2/2026,500.0,,1.0,70.0,AU,Arredo urbano,73.0,TP,Testapalo,,,,,,,41.87132199977896,12.681498877012396
61604,1/1/2018,31/12/2021,0.0,0.0,1.0,100.0,NN,Non noto,474.0,NN,Non noto,,,,,,,41.78912213615189,12.354335994336177
888254,1/12/2021,31/12/2023,700.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.90194983335807,12.740435408971416
200848,1/8/2016,31/12/2019,0.0,0.0,1.0,70.0,NN,Non noto,189.0,SB,Sbraccio su palo,,,,,,,41.84222687934992,12.470387158331976
959677,31/5/2023,31/5/2025,,100.0,1.0,150.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,42.05062544231529,12.486589700567558
842203,1/1/2022,22/4/2024,1000.0,75.0,1.0,49.0,AS,Armatura stradale,2417.0,SB,Sbraccio su palo,,,,,,,41.9291983147888,12.415455538090335
454306,1/1/2020,13/2/2026,900.0,0.0,1.0,150.0,AS,Armatura stradale,433.0,TP,Testapalo,,,,,,,41.909588672793426,12.53472027977803
807749,1/1/2022,31/12/2025,800.0,,1.0,35.0,AS,Armatura stradale,1379.0,SB,Sbraccio su palo,,,,,,,41.834794999797815,12.346317949536118
426047,1/10/2019,31/10/2020,500.0,0.0,1.0,100.0,SF,Sfera,11.0,TP,Testapalo,,,,,,,41.943436039156914,12.36319248294826
880842,1/6/2022,31/12/2023,800.0,30.0,1.0,45.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,42.06418220387568,12.321851744961673
919627,1/1/2023,13/2/2026,900.0,,1.0,100.0,AS,Armatura stradale,104.0,SB,Sbraccio su palo,,,,,,,41.9810569738857,12.460644816613486
125661,1/1/2018,31/10/2020,800.0,150.0,1.0,70.0,AS,Armatura stradale,531.0,SB,Sbraccio su palo,,,,,,,41.81495899507245,12.393467768766614
850006,1/1/2022,13/2/2026,900.0,0.0,1.0,48.0,AS,Armatura stradale,2208.0,TP,Testapalo,,,,,,,41.77325672511943,12.436837639619265
1088459,1/4/2024,31/12/2024,400.0,0.0,1.0,70.0,SF,Sfera,189.0,,,,,,,,,41.89643937288241,12.451117717888897
1133234,1/1/2024,13/2/2026,400.0,100.0,1.0,15.0,LA,Lanterna artistica ,4061.0,ME_PO,Mensola attacco portato,,,,,,,41.91770746938207,12.55124815295224
1077071,1/11/2023,13/2/2026,0.0,0.0,1.0,5.0,SP,Segnapasso,2065.0,,,,,,,,,41.91453566304251,12.708445227615968
367315,15/3/2018,14/10/2019,0.0,0.0,1.0,150.0,AS,Armatura stradale,613.0,TP,Testapalo,,,,,,,41.8441251143274,12.72195083848999
1228770,1/1/2025,13/2/2026,500.0,0.0,1.0,18.4,AU,Arredo urbano,3940.0,TP,Testapalo,,,,,,,41.86634627136471,12.542346618562997
105838,1/1/2018,31/10/2020,1200.0,0.0,1.0,100.0,AS,Armatura stradale,122.0,SB,Sbraccio su palo,,,,,,,41.90921222071304,12.680323051594987
211230,1/8/2016,31/12/2019,0.0,0.0,1.0,70.0,NN,Non noto,189.0,SB,Sbraccio su palo,,,,,,,41.85583681144481,12.42361599524748
743235,17/5/2022,13/2/2026,700.0,0.0,1.0,52.0,AS,Armatura stradale,722.0,TP,Testapalo,,,,,,,41.86012899768225,12.443008481610022
1214298,1/1/2025,13/2/2026,500.0,50.0,1.0,100.0,LA,Lanterna artistica ,2065.0,NN,Non noto,,,,,,,41.913616214030114,12.442806278108936
116496,1/1/2018,31/10/2020,900.0,0.0,1.0,43.0,AS,Armatura stradale,772.0,TP,Testapalo,,,,,,,41.858009543860376,12.460440491596051
1167796,1/1/2025,13/2/2026,900.0,100.0,1.0,150.0,AS,Armatura stradale,19.0,SB,Sbraccio su palo,,,,,,,41.94414060240415,12.536212104328081
883037,1/6/2022,31/12/2023,900.0,150.0,1.0,80.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.866781622480545,12.53558758279408
1132369,1/1/2024,13/2/2026,800.0,150.0,1.0,35.0,AS,Armatura stradale,3360.0,SB_DR,Sbraccio attacco dritto,,,,,,,41.85958209244655,12.550646929228535
342882,28/2/2017,30/4/2022,0.0,0.0,1.0,0.0,AS,Armatura stradale,181.0,NN,Non noto,,,,,,,41.90222699225894,12.46297497979985
312458,2/12/2016,13/2/2026,0.0,0.0,1.0,70.0,NN,Non noto,261.0,NN,Non noto,,,,,,,41.94273429189437,12.596387054909979
923741,1/1/2023,13/2/2026,900.0,,1.0,150.0,AS,Armatura stradale,1278.0,SB,Sbraccio su palo,,,,,,,41.95705787829359,12.61253213678852
56347,1/1/2018,19/5/2020,0.0,0.0,1.0,150.0,AS,Armatura stradale,7.0,SB,Sbraccio su palo,,,,,,,41.83292235774804,12.519171238331992
803950,1/1/2022,31/12/2025,400.0,,1.0,19.0,AU,Arredo urbano,2292.0,TP,Testapalo,,,,,,,41.97368075731303,12.53571599795163
487014,1/1/2020,13/2/2026,500.0,0.0,1.0,20.0,AU,Arredo urbano,1344.0,TP,Testapalo,,,,,,,41.90978464751276,12.601187201332943
953919,1/11/2022,31/12/2023,8.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.8471150659892,12.684424964468354
762610,31/12/2021,31/12/2021,750.0,0.0,1.0,125.0,AS,Armatura stradale,611.0,SB,Sbraccio su palo,,,,,,,41.86554924576992,12.703221322446996
679904,1/1/2021,12/10/2021,500.0,0.0,1.0,70.0,AS,Armatura stradale,613.0,TP,Testapalo,,,,,,,41.88635690777834,12.527625248367857
229961,1/8/2016,31/12/2019,0.0,0.0,1.0,125.0,NN,Non noto,189.0,SB,Sbraccio su palo,,,,,,,41.82239434768781,12.341846020977208
1253747,1/1/2026,13/2/2026,600.0,50.0,1.0,25.0,AS,Armatura stradale,772.0,ME,Mensola,,,,,,,41.74570804117537,12.333686289751972
724632,1/1/2022,13/2/2026,450.0,0.0,1.0,20.0,AU,Arredo urbano,2177.0,TP,Testapalo,,,,,,,41.88642860713969,12.523511827352266
302311,2/12/2016,31/12/2021,900.0,0.0,1.0,100.0,AS,Armatura stradale,1175.0,TP,Testapalo,,,,,,,41.95749012240994,12.415011641587116
200585,6/7/2016,31/12/2022,50.0,0.0,4.0,18.0,SP,Segnapasso,189.0,NN,Non noto,,,,,,,41.95247451871134,12.381983563443528
88875,1/1/2018,31/12/2021,650.0,250.0,1.0,100.0,AS,Armatura stradale,166.0,SB,Sbraccio su palo,,,,,,,41.763678973399685,12.299317442321879
588793,1/2/2020,13/2/2026,700.0,0.0,1.0,21.0,AS,Armatura stradale,754.0,TP,Testapalo,,,,,,,41.93127951719502,12.628993897140013
797129,1/1/2022,31/12/2025,800.0,,1.0,62.0,AS,Armatura stradale,2294.0,SB,Sbraccio su palo,,,,,,,41.789207995319245,12.412276018611642
1133126,1/1/2024,13/2/2026,0.0,0.0,1.0,15.0,SP,Segnapasso,3930.0,IN,Incassato,,,,,,,41.91018064674706,12.420031584242825
632692,1/11/2020,13/2/2026,0.0,0.0,1.0,84.0,AS,Armatura stradale,758.0,SB,Sbraccio su palo,,,,,,,41.94233990793759,12.424447866142064
528147,1/1/2020,28/2/2023,400.0,50.0,1.0,100.0,SF,Sfera,599.0,SB,Sbraccio su palo,,,,,,,41.88373201845916,12.511623214517783
918657,1/1/2023,13/2/2026,900.0,,1.0,70.0,AS,Armatura stradale,1278.0,SB,Sbraccio su palo,,,,,,,41.93451263935662,12.59245126540376
392,1/1/2018,31/12/2019,600.0,0.0,1.0,150.0,AS,Armatura stradale,220.0,SB,Sbraccio su palo,,,,,,,42.012308304599856,12.360964362276981
564263,20/5/2020,13/2/2026,0.0,0.0,1.0,50.0,AU,Arredo urbano,625.0,TP,Testapalo,,,,,,,41.83404738888579,12.352562343391822
659834,1/1/2021,3/4/2022,600.0,0.0,1.0,100.0,AS,Armatura stradale,55.0,TP,Testapalo,,,,,,,42.024159019945124,12.597257190038416
836070,1/1/2022,31/3/2025,600.0,,1.0,35.0,AS,Armatura stradale,2495.0,ME,Mensola,,,,,,,41.92289388654219,12.422097031743995
307109,2/12/2016,31/12/2019,0.0,0.0,1.0,100.0,NN,Non noto,877.0,NN,Non noto,,,,,,,41.86857053989514,12.35661931699284
730727,1/1/2022,31/1/2022,400.0,0.0,1.0,125.0,SF,Sfera,599.0,TP,Testapalo,,,,,,,41.82012636038781,12.348524669232894
1111105,1/4/2024,31/12/2024,900.0,,1.0,125.0,AS,Armatura stradale,2065.0,SB,Sbraccio su palo,,,,,,,41.84688290720988,12.492236811788988
910702,1/5/2022,13/2/2026,700.0,,1.0,100.0,AU,Arredo urbano,881.0,SB,Sbraccio su palo,,,,,,,41.82963080595111,12.36661293084043
72655,1/1/2018,19/5/2020,350.0,100.0,1.0,50.0,AS,Armatura stradale,225.0,SB,Sbraccio su palo,,,,,,,41.85499910453611,12.419723589615634
725398,1/1/2022,13/2/2026,450.0,0.0,1.0,20.0,AU,Arredo urbano,2177.0,TP,Testapalo,,,,,,,41.7873214773373,12.353382166451492
434907,1/10/2019,31/10/2020,500.0,0.0,1.0,70.0,AS,Armatura stradale,659.0,TP,Testapalo,,,,,,,41.849268021890765,12.57786184160465
650578,1/11/2020,13/2/2026,0.0,0.0,1.0,150.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,42.008244111600185,12.51504566181686
120935,1/1/2018,31/10/2020,400.0,50.0,1.0,28.0,AU,Arredo urbano,774.0,SB,Sbraccio su palo,,,,,,,41.73224978267528,12.290515807871222
301101,10/11/2016,31/12/2019,800.0,0.0,1.0,125.0,AS,Armatura stradale,23.0,NN,Non noto,,,,,,,41.87580154940814,12.476913262608544
967087,1/1/2023,13/2/2026,400.0,50.0,1.0,35.0,AU,Arredo urbano,3365.0,SB,Sbraccio su palo,,,,,,,41.780489169960006,12.394643568740657
512662,1/1/2020,30/6/2021,600.0,50.0,1.0,70.0,AU,Arredo urbano,613.0,SB,Sbraccio su palo,,,,,,,41.81783303247396,12.343523186719464
740888,13/5/2022,13/2/2026,0.0,0.0,1.0,11.0,SP,Segnapasso,189.0,IN,Incassato,,,,,,,41.92078313508312,12.67385431286109
456012,1/1/2020,13/2/2026,400.0,10.0,1.0,18.0,PL,Plafoniera,612.0,MU,A muro o parete,,,,,,,41.90865699479708,12.284740645945671
596079,1/11/2020,30/12/2021,750.0,0.0,1.0,70.0,AS,Armatura stradale,611.0,SB,Sbraccio su palo,,,,,,,41.860111714941176,12.480429743202636
475301,1/1/2020,13/2/2026,900.0,100.0,1.0,150.0,AS,Armatura stradale,1374.0,SB,Sbraccio su palo,,,,,,,41.89117487421479,12.41295605302512
1071349,1/7/2012,13/2/2026,,100.0,1.0,70.0,AS,Armatura stradale,189.0,ME,Mensola,,,,,,,41.93744649154004,12.348401833062633
386727,10/7/2019,31/12/2022,800.0,0.0,1.0,100.0,AS,Armatura stradale,100.0,TP,Testapalo,,,,,,,41.76955665527966,12.340147623484437
241124,9/9/2016,31/12/2019,900.0,0.0,1.0,250.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.6972811400123,12.357358247224115
412119,4/11/2019,13/2/2026,700.0,150.0,1.0,37.0,AS,Armatura stradale,755.0,SB,Sbraccio su palo,,,,,,,41.746678415724794,12.357477608500675
1056408,1/1/2024,13/2/2026,900.0,300.0,1.0,55.0,AS,Armatura stradale,3707.0,SB,Sbraccio su palo,,,,,,,41.92589427166832,12.462811281873705
53159,1/1/2018,13/2/2026,800.0,200.0,1.0,70.0,AS,Armatura stradale,444.0,SB,Sbraccio su palo,,,,,,,41.8642258567048,12.583042276049063
622256,9/12/2020,22/1/2023,800.0,10.0,1.0,100.0,AS,Armatura stradale,552.0,TP,Testapalo,,,,,,,41.710381441778885,12.443758099895751
1126908,20/11/2024,13/2/2026,900.0,20.0,1.0,40.0,AS,Armatura stradale,2168.0,PI,Pipetta,,,,,,,41.91444557069481,12.470878029908139
415763,1/10/2019,31/10/2020,600.0,0.0,1.0,150.0,AS,Armatura stradale,54.0,TP,Testapalo,,,,,,,41.83781472393855,12.310454847103449
419305,1/10/2019,31/10/2020,450.0,0.0,1.0,125.0,SF,Sfera,1521.0,TP,Testapalo,,,,,,,41.90865290458564,12.549413360317988
115179,1/1/2018,31/10/2020,600.0,50.0,1.0,38.0,AS,Armatura stradale,774.0,SB,Sbraccio su palo,,,,,,,41.88113703494706,12.467518210366961
492667,1/1/2020,30/6/2024,400.0,0.0,1.0,70.0,AU,Arredo urbano,1624.0,TP,Testapalo,,,,,,,41.874956900367124,12.616400390483065
1260091,1/1/2026,13/2/2026,900.0,163.0,1.0,89.0,AS,Armatura stradale,2294.0,SB,Sbraccio su palo,,,,,,,41.96399610965726,12.288453823900134
846894,1/1/2022,13/2/2026,550.0,100.0,1.0,26.0,AU,Arredo urbano,2533.0,SB,Sbraccio su palo,,,,,,,41.79301256711857,12.362917793460868
930469,1/1/2023,31/12/2024,1050.0,,1.0,100.0,AS,Armatura stradale,2992.0,TP,Testapalo,,,,,,,41.875167893033286,12.440353428771683
1098631,6/11/2024,13/2/2026,350.0,,1.0,31.0,LA,Lanterna artistica ,2289.0,TP,Testapalo,,,,,,,41.78522882654132,12.318313915698559
717430,1/1/2022,13/2/2026,350.0,0.0,1.0,21.0,AU,Arredo urbano,1860.0,TP,Testapalo,,,,,,,41.88391596478142,12.507122697841192
685354,10/8/2021,31/12/2022,0.0,0.0,1.0,17.0,AU,Arredo urbano,1745.0,NN,Non noto,,,,,,,42.037244832864936,12.508176749918638
906906,1/1/2023,31/12/2023,650.0,,1.0,100.0,AU,Arredo urbano,2829.0,SB,Sbraccio su palo,,,,,,,41.931184722411786,12.693895434270313
1274063,1/1/2026,13/2/2026,700.0,,1.0,52.0,PR,Proiettore,1344.0,MU,A muro o parete,,,,,,,41.836171497342406,12.377736563336812
764570,31/12/2021,31/12/2021,350.0,0.0,1.0,20.0,PL,Plafoniera,326.0,NN,Non noto,,,,,,,41.9004518589566,12.433793551882598
1079945,8/8/2024,13/2/2026,600.0,0.0,1.0,15.0,PR,Proiettore,2802.0,MU,A muro o parete,,,,,,,41.78168041180043,12.381133855704565
1296934,26/1/2026,13/2/2026,800.0,,,70.0,PR,Proiettore,2065.0,PI,Pipetta,,,,,,,41.884418898597815,12.697686458274045
65555,1/1/2018,19/5/2020,0.0,0.0,1.0,100.0,AS,Armatura stradale,7.0,SB,Sbraccio su palo,,,,,,,41.93736495995611,12.474479304432675
421542,1/10/2019,31/10/2020,750.0,0.0,1.0,250.0,AS,Armatura stradale,611.0,SB,Sbraccio su palo,,,,,,,41.8598960211631,12.574505050723838
1946,1/1/2018,31/12/2019,300.0,0.0,1.0,80.0,SF,Sfera,189.0,SB,Sbraccio su palo,,,,,,,41.97476244224302,12.564303718959094
526888,1/1/2020,23/8/2023,600.0,50.0,1.0,100.0,AU,Arredo urbano,612.0,SB,Sbraccio su palo,,,,,,,41.912879033589874,12.54010692633046
639605,1/11/2020,13/2/2026,350.0,0.0,1.0,40.0,AU,Arredo urbano,769.0,TP,Testapalo,,,,,,,41.93719346743644,12.329640192479667
437919,1/10/2019,31/10/2020,1000.0,0.0,1.0,70.0,PR,Proiettore,1435.0,NN,Non noto,,,,,,,41.964154211847145,12.56822913446253
180412,30/9/2018,13/2/2026,900.0,0.0,1.0,100.0,AS,Armatura stradale,66.0,TP,Testapalo,,,,,,,41.80336566802032,12.440646943147925
842926,1/1/2022,31/3/2025,1000.0,75.0,1.0,89.0,AS,Armatura stradale,2424.0,SB,Sbraccio su palo,,,,,,,41.890111337463026,12.557344693385478
846201,1/7/2022,31/12/2023,900.0,,1.0,150.0,AS,Armatura stradale,1463.0,TP,Testapalo,,,,,,,41.83524525953309,12.633440893397417
1254336,1/1/2026,13/2/2026,900.0,,1.0,32.0,AS,Armatura stradale,2287.0,SO,Sospensione,,,,,,,41.912917028221216,12.532849428285434
1188060,1/1/2025,13/2/2026,1120.0,20.0,1.0,36.0,AS,Armatura stradale,3670.0,TP,Testapalo,,,,,,,42.005598090412384,12.343500595514898
878531,1/1/2023,13/2/2026,800.0,150.0,1.0,32.0,AS,Armatura stradale,2816.0,SB,Sbraccio su palo,,,,,,,41.87867322247557,12.436830734396871
1187163,1/1/2025,13/2/2026,820.0,20.0,1.0,27.0,AS,Armatura stradale,3670.0,SB,Sbraccio su palo,,,,,,,41.90287575841134,12.366812487182276
1215599,1/1/2025,13/2/2026,300.0,0.0,1.0,15.0,SF,Sfera,2096.0,TP,Testapalo,,,,,,,41.81880012051482,12.303640225341946
54480,1/1/2018,19/5/2020,0.0,0.0,1.0,250.0,PR,Proiettore,250.0,TP,Testapalo,,,,,,,42.01565062592346,12.458687462208394
184327,12/2/2019,13/2/2026,800.0,100.0,1.0,38.0,AS,Armatura stradale,1311.0,SB,Sbraccio su palo,,,,,,,41.98471107225668,12.554329083076041
381415,10/7/2019,31/12/2022,600.0,100.0,1.0,50.0,AS,Armatura stradale,613.0,SB,Sbraccio su palo,,,,,,,41.81786040429298,12.62244277676848
360187,28/8/2017,12/3/2019,0.0,10.0,1.0,150.0,AU,Arredo urbano,225.0,SB,Sbraccio su palo,,,,,,,41.87986456183108,12.362243348900035
1296384,26/1/2026,13/2/2026,400.0,,,70.0,SF,Sfera,2065.0,TP,Testapalo,,,,,,,41.930725526360526,12.536550416711679
454009,1/1/2019,31/12/2022,0.0,0.0,1.0,250.0,AS,Armatura stradale,241.0,NN,Non noto,,,,,,,41.918573054301795,12.473116804479586
1279315,1/1/2026,13/2/2026,700.0,,1.0,25.0,AS,Armatura stradale,1379.0,TP,Testapalo,,,,,,,41.79658324346697,12.421833635006537
1106171,1/1/2024,13/2/2026,,,1.0,15.0,AS,Armatura stradale,3361.0,NN,Non noto,,,,,,,41.91304252427974,12.41187700341027
403246,6/8/2019,13/2/2026,700.0,200.0,1.0,30.0,AS,Armatura stradale,613.0,SB,Sbraccio su palo,,,,,,,41.82105771154765,12.622857430520442
132428,1/1/2018,31/10/2020,800.0,100.0,1.0,100.0,AS,Armatura stradale,189.0,SB,Sbraccio su palo,,,,,,,41.84102028377409,12.631110867366786
371225,15/3/2018,31/1/2020,0.0,10.0,1.0,30.0,AU,Arredo urbano,98.0,SB,Sbraccio su palo,,,,,,,41.9081133803065,12.532387570856693
869604,1/4/2022,13/2/2026,,,1.0,32.0,AS,Armatura stradale,1718.0,SB,Sbraccio su palo,,,,,,,41.70812675813117,12.547002828222883
863488,1/1/2022,13/2/2026,500.0,0.0,1.0,12.0,AU,Arredo urbano,189.0,TP,Testapalo,,,,,,,41.82136821238311,12.389390205968333
1243198,1/6/2025,13/2/2026,700.0,,1.0,28.0,AU,Arredo urbano,225.0,TP,Testapalo,,,,,,,41.91977114841389,12.544228822300118
1254021,1/1/2026,13/2/2026,800.0,100.0,1.0,35.0,AS,Armatura stradale,772.0,SB,Sbraccio su palo,,,,,,,41.91215330522345,12.550381478887028
755007,1/1/2022,31/8/2023,,10.0,1.0,100.0,AS,Armatura stradale,167.0,SB,Sbraccio su palo,,,,,,,41.82043931659398,12.443584623454237
1123106,1/11/2024,13/2/2026,,,1.0,100.0,AS,Armatura stradale,66.0,TP,Testapalo,,,,,,,41.924000097609394,12.38410915295393
1166181,1/1/2025,26/1/2026,0.0,0.0,1.0,32.5,AS,Armatura stradale,550.0,NN,Non noto,,,,,,,41.881400128921555,12.499791580183743
453245,1/1/2019,31/12/2022,0.0,0.0,1.0,150.0,NN,Non noto,189.0,SB,Sbraccio su palo,,,,,,,41.95842835905657,12.579337410654542
729017,1/1/2022,31/1/2022,600.0,0.0,1.0,125.0,AU,Arredo urbano,613.0,TP,Testapalo,,,,,,,41.810353145582624,12.42179917041315
1022942,1/8/2023,13/2/2026,900.0,150.0,1.0,26.5,AS,Armatura stradale,1362.0,SB,Sbraccio su palo,,,,,,,41.766331817809856,12.557758896503612
1049604,1/1/2019,13/2/2026,800.0,200.0,1.0,28.0,AS,Armatura stradale,749.0,SB,Sbraccio su palo,,,,,,,42.02018182255185,12.423773223594692
553799,19/12/2019,13/2/2026,600.0,0.0,1.0,34.0,AS,Armatura stradale,1727.0,TP,Testapalo,,,,,,,41.810842710154255,12.543709429610749
1226695,1/1/2025,13/2/2026,800.0,200.0,1.0,25.0,AS,Armatura stradale,4390.0,SB,Sbraccio su palo,,,,,,,41.9351532490259,12.422628544436089
1195411,1/4/2025,13/2/2026,500.0,,1.0,70.0,SF,Sfera,1237.0,TP,Testapalo,,,,,,,41.90763531182129,12.68903655981757
981282,1/1/2023,13/2/2026,500.0,20.0,1.0,17.0,AU,Arredo urbano,3387.0,PI,Pipetta,,,,,,,41.928043581560004,12.687489003535353
108836,1/1/2018,31/10/2020,1200.0,0.0,1.0,250.0,AS,Armatura stradale,189.0,TP,Testapalo,,,,,,,41.85507977189449,12.658871483929024
304013,2/12/2016,31/12/2021,700.0,0.0,1.0,100.0,AU,Arredo urbano,889.0,NN,Non noto,,,,,,,42.008484490882,12.36278399849653
748616,1/1/2022,13/2/2026,900.0,30.0,1.0,41.0,AS,Armatura stradale,2259.0,SB,Sbraccio su palo,,,,,,,41.948031021721874,12.392037458472256
1255493,1/1/2026,13/2/2026,800.0,0.0,1.0,37.0,AS,Armatura stradale,1379.0,TP,Testapalo,,,,,,,41.89339051705657,12.375822335514131
889229,1/1/2022,13/2/2026,5.0,0.0,1.0,250.0,PR,Proiettore,189.0,NN,Non noto,,,,,,,41.86104287979065,12.485561879789906
835371,1/1/2022,31/3/2025,900.0,200.0,1.0,49.0,AS,Armatura stradale,2417.0,SB,Sbraccio su palo,,,,,,,41.77204917964111,12.291128879062
253639,21/9/2016,31/12/2019,700.0,0.0,1.0,100.0,AS,Armatura stradale,189.0,NN,Non noto,,,,,,,41.916357020469206,12.620586766447525
1218404,1/1/2025,13/2/2026,750.0,100.0,1.0,45.0,AS,Armatura stradale,2201.0,SB,Sbraccio su palo,,,,,,,42.02016472224766,12.458474405047754
1136091,1/3/2025,13/2/2026,,,1.0,25.0,AU,Arredo urbano,2065.0,,,,,,,,,41.856483414137486,12.598632848205833
339162,28/2/2017,31/12/2019,0.0,0.0,1.0,100.0,AS,Armatura stradale,104.0,TP,Testapalo,,,,,,,41.91637470769686,12.763067567042892
355612,29/5/2017,30/12/2021,800.0,200.0,1.0,70.0,AS,Armatura stradale,104.0,SB,Sbraccio su palo,,,,,,,41.95053757499434,12.51425504448222
52638,1/1/2018,13/2/2026,400.0,,1.0,62.0,AU,Arredo urbano,687.0,SB,Sbraccio su palo,,,,,,,41.812804520571056,12.466599940394588
1148564,1/1/2025,13/2/2026,,,1.0,75.0,PR,Proiettore,2170.0,MU,A muro o parete,,,,,,,41.90160868338757,12.564810445755676
804839,1/1/2022,31/12/2025,550.0,0.0,1.0,70.0,AU,Arredo urbano,189.0,TP,Testapalo,,,,,,,41.87079902936485,12.485272564634025
967101,1/1/2023,13/2/2026,350.0,0.0,1.0,15.0,AU,Arredo urbano,3355.0,TP,Testapalo,,,,,,,41.990447220981814,12.485023391908257
420158,1/10/2019,31/10/2020,700.0,0.0,1.0,125.0,AS,Armatura stradale,611.0,SO,Sospensione,,,,,,,41.891436670384046,12.627362678928106
297702,10/11/2016,13/2/2026,900.0,0.0,1.0,100.0,NN,Non noto,215.0,NN,Non noto,,,,,,,41.925956690660236,12.57073642343112
