arm_id,arm_altezza,arm_lmp_potenza_nominale,tmo_id,giorni_guasto,giorni_osservati_finora,pred_giorni_al_guasto,pred_giorni_residui
1235123,700.0,27.0,749.0,0,1145.0,1556.8673,411.8673095703125
624700,1200.0,150.0,189.0,0,1936.0,4.3390915e+08,433907216.0
653358,0.0,170.0,189.0,0,1936.0,801797.4,799861.375
996188,1500.0,250.0,189.0,0,964.0,632.19794,0.0
696894,400.0,100.0,189.0,0,1510.0,2.5576248e+07,25574738.0
1257775,800.0,49.0,749.0,0,49.0,115.68867,66.68866729736328
319209,0.0,150.0,144.0,0,3366.0,1.0193696e+08,101933594.0
468338,800.0,70.0,1371.0,0,2241.0,1.4510363e+07,14508122.0
151216,0.0,28.0,749.0,0,2711.0,4.676705e+09,4676702057.0
673641,0.0,100.0,7.0,0,1875.0,760747.0,758872.0
628412,500.0,100.0,122.0,0,1936.0,2.1531856e+07,21529920.0
851651,950.0,87.0,2209.0,0,1510.0,373885.94,372375.9375
1176120,850.0,35.0,189.0,0,233.0,1080.6327,847.6326904296875
1068208,850.0,37.0,722.0,0,689.0,126.40673,0.0
475294,650.0,100.0,1360.0,0,2241.0,5.221347e+07,52211231.0
969072,600.0,20.0,3361.0,0,1145.0,393.06284,0.0
1299757,900.0,80.0,3360.0,0,414.0,505.87024,91.8702392578125
784207,800.0,28.0,758.0,0,1510.0,8.424995e+06,8423485.0
1251561,800.0,65.0,749.0,0,414.0,2315.2168,1901.216796875
279739,0.0,70.0,906.0,0,3412.0,1.1787114e+09,1178708012.0
1054457,1100.0,53.0,3368.0,0,1510.0,7.644431e+11,764443097626.0
726354,300.0,30.5,1813.0,0,1510.0,2.9965952e+07,29964442.0
688447,0.0,40.5,550.0,0,1654.0,3.4525335e+06,3450879.5
274795,0.0,125.0,189.0,0,3412.0,1.3260075e+10,13260071596.0
936199,0.0,35.0,358.0,0,1145.0,13731.46,12586.4599609375
895122,650.0,75.0,189.0,0,1390.0,2173.4346,783.4345703125
496105,800.0,73.0,605.0,0,2820.0,2.058385e+07,20581030.0
1135685,500.0,16.0,4078.0,0,780.0,9111.489,8331.4892578125
318869,0.0,150.0,261.0,0,3366.0,4.738891e+11,473889108698.0
652161,0.0,100.0,189.0,0,1936.0,1.3535965e+06,1351660.5
1209468,700.0,30.0,2089.0,0,780.0,1430.969,650.968994140625
1136489,0.0,150.0,2065.0,0,355.0,853.06934,498.0693359375
1022440,700.0,50.0,189.0,0,1086.0,55.11539,0.0
1001126,600.0,150.0,189.0,0,933.0,837.5306,0.0
1224834,800.0,41.0,750.0,0,263.0,2839.0137,2576.013671875
997132,300.0,13.0,189.0,0,964.0,42223.09,41259.08984375
863180,0.0,41.0,1803.0,0,1420.0,4155.1895,2735.189453125
1095389,700.0,35.0,3707.0,0,889.0,1578.9469,689.9468994140625
183369,300.0,100.0,170.0,0,2699.0,1.1396852e+14,113968517477749.0
1167372,0.0,40.0,759.0,0,414.0,2019.3729,1605.3729248046875
180554,900.0,150.0,567.0,0,2699.0,5.2449462e+08,524491925.0
1086338,800.0,20.0,1867.0,0,519.0,889.9246,370.92462158203125
1074311,600.0,42.0,2065.0,0,780.0,6335.073,5555.0732421875
856908,800.0,100.0,189.0,0,1237.0,1043.7123,0.0
843449,0.0,25.0,1760.0,0,1282.0,48741.25,47459.25
162737,820.0,150.0,54.0,0,2711.0,6.005838e+07,60055669.0
707365,650.0,28.0,601.0,0,1510.0,32249.875,30739.875
409726,0.0,56.0,1384.0,0,2299.0,434590.56,432291.5625
997216,1000.0,250.0,189.0,0,964.0,915.6153,0.0
1057669,800.0,30.0,3707.0,0,780.0,1619.7854,839.785400390625
649667,500.0,70.0,211.0,0,1936.0,1.1830889e+07,11828953.0
467804,800.0,100.0,1361.0,0,2241.0,5.5170616e+07,55168375.0
1081016,600.0,29.0,772.0,0,2606.0,9.8527825e+11,985278248402.0
653607,900.0,89.0,1278.0,0,1936.0,1.1646963e+08,116467696.0
1278811,700.0,37.0,4683.0,0,49.0,77.689735,28.689735412597656
579225,700.0,100.0,8.0,0,2241.0,4.5140996e+07,45138755.0
160431,800.0,53.0,358.0,0,2711.0,2.9924018e+10,29924015465.0
825139,0.0,22.0,1718.0,0,1510.0,16961.168,15451.16796875
485548,650.0,70.0,1377.0,0,2241.0,1.0038543e+07,10036302.0
1288066,0.0,10.0,2164.0,0,49.0,7.4840584,0.0
1123439,0.0,150.0,995.0,0,475.0,233.21996,0.0
901852,900.0,13.0,189.0,0,1510.0,1.146688e+09,1146686490.0
1083250,600.0,22.0,772.0,0,2606.0,3.99205e+13,39920500471250.0
553701,400.0,30.0,599.0,0,2254.0,4.952048e+06,4949794.0
615985,1000.0,35.0,1884.0,0,1936.0,4.591332e+08,459131248.0
140571,800.0,39.5,1867.0,0,2887.0,4.3610024e+11,436100232377.0
1245664,1000.0,62.5,1051.0,0,263.0,344.99377,81.9937744140625
181487,900.0,150.0,66.0,0,2699.0,1.8019877e+08,180196069.0
948956,450.0,21.5,1813.0,0,1479.0,118633.48,117154.4765625
532169,0.0,20.0,189.0,0,2241.0,1.1998715e+07,11996474.0
877128,800.0,46.0,2816.0,0,1145.0,4492.244,3347.244140625
1050897,0.0,71.0,2254.0,0,2606.0,5.4820896e+07,54818290.0
1094527,600.0,150.0,640.0,0,1875.0,3.1822204e+07,31820329.0
749756,1000.0,31.0,2259.0,0,1510.0,40658.906,39148.90625
932503,2.0,18.0,189.0,0,1050.0,9.475386e+08,947537574.0
327302,0.0,70.0,189.0,0,3366.0,4.6737265e+09,4673723098.0
473817,600.0,50.0,613.0,0,2241.0,2.4870643e+09,2487062079.0
460765,700.0,100.0,418.0,0,2241.0,5.2556184e+07,52553943.0
323802,0.0,110.0,287.0,0,3366.0,2.586989e+11,258698900186.0
741546,1000.0,84.0,722.0,0,1378.0,32055.777,30677.77734375
1156496,500.0,60.9,2039.0,0,414.0,2474.2334,2060.2333984375
924694,800.0,150.0,2960.0,0,1145.0,1488.2313,343.2313232421875
1124922,450.0,150.0,612.0,0,1510.0,4.100235e+06,4098725.0
952632,800.0,65.0,749.0,0,1479.0,885109.94,883630.9375
1292385,0.0,7.5,2129.0,0,49.0,23.705359,0.0
925882,800.0,100.0,1278.0,0,1145.0,1599.3373,454.3372802734375
311726,0.0,70.0,122.0,0,3366.0,9.16542e+09,9165416154.0
396215,750.0,100.0,613.0,0,2389.0,1.8589398e+07,18587009.0
173432,400.0,70.0,40.0,0,2699.0,6.258239e+08,625821173.0
1256100,800.0,45.0,2296.0,0,49.0,35.52506,0.0
1136816,0.0,150.0,2065.0,0,355.0,853.06934,498.0693359375
1183916,820.0,27.0,3670.0,0,414.0,468.40643,54.40643310546875
455774,500.0,30.0,1619.0,0,2241.0,1.991173e+10,19911726911.0
1217029,800.0,40.0,2201.0,0,414.0,610.59094,196.5909423828125
543358,0.0,38.0,1313.0,0,2241.0,4.696466e+06,4694225.0
920693,1800.0,150.0,124.0,0,1145.0,0.8494079,0.0
403837,2500.0,800.0,601.0,0,2389.0,4.217158e+06,4214769.0
278178,0.0,70.0,906.0,0,3412.0,1.1787114e+09,1178708012.0
1118700,800.0,100.0,189.0,0,780.0,756.3421,0.0
1001816,50.0,15.0,189.0,0,933.0,2.99056e+07,29904667.0
546364,800.0,38.0,1718.0,0,2535.0,5.14142e+08,514139481.0
1299712,800.0,60.0,3360.0,0,414.0,727.9986,313.99859619140625
989703,500.0,100.0,189.0,0,964.0,1515.5801,551.580078125
943922,0.0,34.0,3075.0,0,1145.0,5401.1904,4256.1904296875
912315,100.0,18.0,189.0,0,1390.0,10.240749,0.0
1069779,500.0,40.0,3763.0,0,780.0,1979.214,1199.2139892578125
549019,350.0,70.0,613.0,0,2319.0,3.9909512e+06,3988632.25
724869,700.0,20.0,2171.0,0,1510.0,509381.28,507871.28125
959958,900.0,150.0,110.0,0,1145.0,1230.5679,85.56787109375
1268970,800.0,26.0,2297.0,0,49.0,63.307064,14.307064056396484
1125744,800.0,32.0,754.0,0,1510.0,5222.592,3712.591796875
1255910,600.0,36.0,2287.0,0,49.0,98.9572,49.95719909667969
1155126,1000.0,36.0,749.0,0,414.0,269.75024,0.0
470131,800.0,40.0,1362.0,0,2241.0,1.7546744e+09,1754672191.0
1250152,400.0,54.0,3670.0,0,414.0,2263.9187,1849.918701171875
1180676,700.0,30.0,4151.0,0,2241.0,4.8937677e+10,48937674559.0
702922,800.0,67.0,722.0,0,1510.0,4.4209416e+07,44207906.0
545714,300.0,70.0,612.0,0,2535.0,340275.12,337740.125
1180943,920.0,30.0,4151.0,0,2241.0,2.0004335e+09,2000431295.0
738326,0.0,70.0,458.0,0,1390.0,916.9575,0.0
402191,900.0,200.0,613.0,0,2389.0,7.814499e+06,7812110.0
480292,750.0,150.0,601.0,0,2241.0,2.5451354e+09,2545133119.0
998592,800.0,100.0,189.0,0,964.0,872.5987,0.0
1249631,850.0,36.0,3670.0,0,414.0,590.59204,176.592041015625
1102709,400.0,20.0,287.0,0,780.0,868.801,88.801025390625
403437,800.0,100.0,613.0,0,2389.0,1.958517e+07,19582781.0
1272057,900.0,51.0,2296.0,0,49.0,54.654987,5.654987335205078
997899,600.0,25.0,189.0,0,964.0,1297.6196,333.61962890625
959722,800.0,150.0,23.0,0,1145.0,1488.2313,343.2313232421875
688631,300.0,29.0,286.0,0,1663.0,1.1396696e+06,1138006.625
1189401,200.0,35.0,4069.0,0,202.0,1030.6067,828.606689453125
946367,15.0,40.0,3216.0,0,1145.0,7.8542545e+06,7853109.5
328938,0.0,125.0,189.0,0,3366.0,1.3260075e+10,13260071642.0
1212747,500.0,30.5,1409.0,0,171.0,367.4815,196.48150634765625
634030,800.0,0.0,189.0,0,1936.0,9.877662e+08,987764272.0
1079917,900.0,71.0,1799.0,0,567.0,1504.7369,937.7369384765625
1174148,800.0,32.1,3252.0,0,780.0,1539.9117,759.9117431640625
455172,350.0,19.0,2006.0,0,1540.0,50832.7,49292.69921875
865943,850.0,28.0,2781.0,0,1510.0,88214.914,86704.9140625
922830,800.0,70.0,100.0,0,1145.0,1449.5188,304.518798828125
1077080,500.0,40.0,2065.0,0,841.0,6010.914,5169.9140625
1212057,600.0,21.0,3067.0,0,1145.0,1104.8406,0.0
563210,650.0,40.0,1758.0,0,2241.0,9.99099e+08,999096767.0
1264097,400.0,19.0,2292.0,0,49.0,81.215546,32.215545654296875
479326,1000.0,70.0,550.0,0,2241.0,1.0557073e+08,105568487.0
1244460,900.0,47.4,750.0,0,263.0,5325.3696,5062.36962890625
181741,900.0,150.0,124.0,0,2699.0,3.5750138e+10,35750135157.0
902623,850.0,100.0,189.0,0,1510.0,9.896364e+07,98962130.0
1082366,800.0,43.0,772.0,0,2606.0,1.6683195e+09,1668316882.0
1043059,800.0,28.0,749.0,0,2606.0,3.329784e+11,332978386386.0
783253,850.0,37.0,758.0,0,1510.0,294023.62,292513.625
395943,600.0,125.0,599.0,0,2389.0,5.701496e+08,570147243.0
1072082,400.0,35.0,2065.0,0,780.0,4039.1174,3259.117431640625
549496,800.0,27.0,1717.0,0,2319.0,5.998525e+06,5996206.0
1223406,900.0,57.0,750.0,0,263.0,3314.4617,3051.461669921875
1018430,0.0,26.0,189.0,0,1694.0,1809.5405,115.54052734375
1171949,0.0,,189.0,0,414.0,546.15314,132.15313720703125
174436,800.0,70.0,66.0,0,2699.0,4.796217e+08,479618997.0
702919,800.0,67.0,722.0,0,1510.0,4.4209416e+07,44207906.0
701472,700.0,57.0,722.0,0,1510.0,6.944955e+16,6.9449548161874456e+16
547096,800.0,41.0,1718.0,0,2535.0,6.6989356e+07,66986821.0
1138424,900.0,45.0,4086.0,0,383.0,512.9714,129.97137451171875
939498,0.0,27.0,358.0,0,1145.0,34532.344,33387.34375
490216,600.0,35.0,611.0,0,2241.0,1.8229109e+10,18229106495.0
635393,500.0,70.0,462.0,0,1936.0,3.0739186e+07,30737250.0
1118127,500.0,70.0,189.0,0,780.0,1377.5879,597.587890625
1019904,1200.0,150.0,3418.0,0,1114.0,1443.0995,329.0994873046875
1103707,850.0,90.0,3954.0,0,780.0,1052.1089,272.10888671875
636122,0.0,100.0,66.0,0,1936.0,370499.38,368563.375
1291352,800.0,51.0,1362.0,0,49.0,89.05184,40.051841735839844
1132036,800.0,30.0,3360.0,0,780.0,1619.7854,839.785400390625
1159468,900.0,75.5,749.0,0,414.0,351.0143,0.0
484629,700.0,30.0,613.0,0,2241.0,1.034691e+10,10346907455.0
899312,1000.0,150.0,189.0,0,1510.0,1.4422021e+08,144218698.0
1109678,900.0,100.0,3360.0,0,780.0,826.9903,46.99029541015625
311466,0.0,70.0,261.0,0,3366.0,1.2645432e+08,126450954.0
1268753,750.0,19.0,2297.0,0,49.0,58.683372,9.683372497558594
395987,900.0,150.0,613.0,0,2389.0,8.462794e+06,8460405.0
724319,900.0,33.0,2168.0,0,1510.0,337552.06,336042.0625
398106,550.0,100.0,613.0,0,2389.0,2.7307738e+07,27305349.0
1187072,920.0,54.0,3670.0,0,414.0,497.95978,83.95977783203125
1099283,850.0,28.0,750.0,0,1510.0,115348.81,113838.8125
1170875,900.0,100.0,206.0,0,414.0,433.33218,19.332183837890625
1195435,1000.0,89.0,2424.0,0,324.0,372.04416,48.044158935546875
1181285,420.0,37.0,356.0,0,2241.0,2.1931414e+10,21931411263.0
1172642,800.0,46.3,3252.0,0,780.0,2028.5171,1248.51708984375
1015007,0.0,70.0,189.0,0,1025.0,945.1545,0.0
1070830,0.0,30.0,189.0,0,4981.0,2.4590402e+12,2459040214155.0
786320,800.0,27.0,754.0,0,1510.0,9122.2705,7612.2705078125
172949,900.0,100.0,53.0,0,2699.0,5.529842e+11,552984180085.0
752218,600.0,50.0,2254.0,0,1510.0,1.7786778e+07,17785268.0
397530,800.0,100.0,613.0,0,2389.0,1.958517e+07,19582781.0
1127548,0.0,76.7,1867.0,0,414.0,408.86783,0.0
473702,550.0,100.0,7.0,0,2241.0,1.3398039e+13,13398039328575.0
992239,800.0,100.0,189.0,0,964.0,872.5987,0.0
618741,750.0,100.0,1298.0,0,1936.0,1.2212636e+07,12210700.0
998630,800.0,100.0,189.0,0,964.0,872.5987,0.0
914595,0.0,88.0,749.0,0,1510.0,95.35449,0.0
1224917,800.0,29.0,750.0,0,263.0,1116.3044,853.304443359375
137525,0.0,42.5,550.0,0,2887.0,1.8233526e+10,18233523385.0
853537,800.0,29.0,772.0,0,1510.0,1.1326614e+06,1131151.375
546346,600.0,22.0,1718.0,0,2535.0,1.0359301e+12,1035930105369.0
1245725,800.0,30.1,1051.0,0,263.0,460.70422,197.7042236328125
1004123,1000.0,150.0,189.0,0,933.0,846.60547,0.0
719311,200.0,70.0,601.0,0,1487.0,100956.664,99469.6640625
458942,800.0,100.0,1376.0,0,2241.0,7.1109736e+07,71107495.0
1172716,900.0,61.8,3252.0,0,780.0,1460.0574,680.057373046875
632272,350.0,40.0,769.0,0,1936.0,2.0948677e+11,209486772336.0
1150434,400.0,15.2,4106.0,0,414.0,1763.2174,1349.2174072265625
1096597,950.0,31.0,1803.0,0,902.0,843.4987,0.0
1181745,920.0,110.0,1384.0,0,1145.0,5.1915894,0.0
1224388,800.0,25.0,750.0,0,263.0,2571.4182,2308.418212890625
1182764,520.0,19.0,3670.0,0,414.0,792.0881,378.08807373046875
914308,0.0,20.5,776.0,0,1510.0,2962.3472,1452.34716796875
1157888,0.0,20.5,776.0,0,414.0,2148.4124,1734.412353515625
1206953,0.0,150.0,2065.0,0,202.0,646.49396,444.49395751953125
1213145,350.0,100.0,2065.0,0,414.0,1304.4829,890.48291015625
692764,500.0,35.0,189.0,0,1510.0,1.367553e+12,1367552948762.0
1290646,900.0,68.0,1362.0,0,49.0,57.801346,8.801345825195312
907828,750.0,100.0,930.0,0,1390.0,1688.0016,298.0015869140625
687810,0.0,39.5,550.0,0,1654.0,1.8467659e+08,184674938.0
1269893,550.0,31.0,2107.0,0,49.0,33.08201,0.0
1039725,0.0,150.0,189.0,0,720.0,915.0387,195.0386962890625
1138404,800.0,45.0,4086.0,0,383.0,655.93964,272.93963623046875
496942,600.0,28.0,1645.0,0,2820.0,6.7539183e+13,67539182810364.0
1214241,650.0,100.0,2065.0,0,414.0,1333.5077,919.5076904296875
1095131,1000.0,47.0,1383.0,0,505.0,3250.9958,2745.995849609375
945701,0.0,21.0,3067.0,0,1145.0,13212.723,12067.72265625
1185620,820.0,21.0,3670.0,0,414.0,481.38907,67.38906860351562
1042219,800.0,74.0,358.0,0,2820.0,455865.03,453045.03125
1118402,450.0,100.0,189.0,0,780.0,0.27821612,0.0
942178,0.0,40.0,776.0,0,1145.0,14952.143,13807.142578125
1076438,800.0,25.0,3707.0,0,780.0,2203.4731,1423.47314453125
404258,800.0,100.0,550.0,0,2389.0,5.2732304e+07,52729915.0
1049123,800.0,21.0,3678.0,0,2606.0,5.6736006e+10,56736003538.0
978906,450.0,40.0,189.0,0,1145.0,0.79269236,0.0
1174597,0.0,18.7,141.0,0,780.0,26563.896,25783.896484375
1018306,0.0,250.0,189.0,0,1694.0,815.92645,0.0
587938,700.0,25.0,754.0,0,2210.0,407723.1,405513.09375
743434,350.0,49.0,722.0,0,1373.0,365895.28,364522.28125
544068,800.0,27.0,1718.0,0,2535.0,3.8065514e+08,380652601.0
1065691,400.0,12.5,2165.0,0,780.0,2867.3662,2087.3662109375
488025,700.0,70.0,1612.0,0,2241.0,2.2994544e+07,22992303.0
1026113,0.0,80.0,189.0,0,1145.0,1062.4733,0.0
1213252,350.0,100.0,2065.0,0,414.0,1304.4829,890.48291015625
379676,350.0,70.0,612.0,0,2416.0,1.2938816e+06,1291465.625
1035814,600.0,40.0,3649.0,0,780.0,1577.721,797.720947265625
161158,320.0,27.0,806.0,0,2711.0,4.0156528e+08,401562569.0
916885,400.0,70.0,11.0,0,1145.0,4596.6655,3451.66552734375
1169821,900.0,100.0,19.0,0,414.0,433.33218,19.332183837890625
989835,450.0,18.0,189.0,0,964.0,3.9439485,0.0
1171490,600.0,100.0,211.0,0,414.0,292.36172,0.0
1213681,400.0,100.0,2065.0,0,414.0,1364.9785,950.978515625
1054716,800.0,21.0,1803.0,0,1510.0,6.146178e+06,6144668.0
1141917,700.0,20.0,2168.0,0,1510.0,2.0358568e+06,2034346.75
160780,820.0,100.0,241.0,0,2711.0,2.613307e+10,26133067113.0
892422,600.0,40.0,189.0,0,1390.0,3334.1904,1944.1904296875
640594,900.0,100.0,122.0,0,1936.0,1.2040394e+07,12038458.0
1004573,900.0,150.0,189.0,0,933.0,835.0717,0.0
488604,600.0,35.0,1612.0,0,2241.0,5.0170276e+09,5017025343.0
402630,800.0,100.0,613.0,0,2389.0,1.958517e+07,19582781.0
1281749,900.0,37.0,749.0,0,1145.0,622.75226,0.0
892059,450.0,70.0,189.0,0,1359.0,0.88976145,0.0
960580,450.0,70.0,189.0,0,1145.0,0.7675755,0.0
668949,400.0,150.0,125.0,0,1875.0,1.5049179e+06,1503042.875
1023080,900.0,42.0,1362.0,0,933.0,1615.2186,682.2186279296875
1179458,420.0,37.0,356.0,0,2241.0,2.1931414e+10,21931411263.0
911884,50.0,26.0,2770.0,0,1390.0,125188.58,123798.578125
1280031,800.0,26.0,2297.0,0,49.0,63.307064,14.307064056396484
1159876,1600.0,102.0,672.0,0,414.0,58.441406,0.0
352393,0.0,125.0,181.0,0,3262.0,2.3603013e+11,236030128962.0
1198120,1000.0,71.0,2447.0,0,324.0,303.01993,0.0
1267759,400.0,10.0,2292.0,0,49.0,42.75784,0.0
1022806,900.0,26.5,1362.0,0,933.0,1492.244,559.2440185546875
968570,750.0,27.0,2208.0,0,1145.0,2582.2964,1437.29638671875
710984,900.0,73.0,722.0,0,1510.0,2.120661e+07,21205100.0
961942,750.0,100.0,189.0,0,1145.0,1066.1927,0.0
948025,550.0,21.5,1813.0,0,1479.0,157317.53,155838.53125
1170406,450.0,150.0,250.0,0,414.0,2080.4944,1666.494384765625
1027724,0.0,9.0,189.0,0,1145.0,285.3827,0.0
411226,700.0,27.0,755.0,0,2299.0,5.3726736e+07,53724437.0
1135334,700.0,20.0,4079.0,0,780.0,763.6395,0.0
138220,0.0,47.0,550.0,0,2887.0,1.0035514e+10,10035511481.0
1192338,900.0,61.0,2443.0,0,324.0,403.52924,79.52923583984375
1185985,920.0,53.0,3719.0,0,414.0,497.95978,83.95977783203125
635020,0.0,27.0,752.0,0,1936.0,2.7570625e+11,275706247280.0
820034,0.0,27.0,1717.0,0,1510.0,3093.6812,1583.68115234375
1140682,1000.0,150.0,2065.0,0,536.0,33224.066,32688.06640625
754402,0.0,70.0,35.0,0,1510.0,6.8267183,0.0
459541,200.0,10.0,613.0,0,2241.0,1.5393685e+20,1.539368527678952e+20
1041222,0.0,50.0,189.0,0,720.0,1.6447313e+10,16447312176.0
1194797,1000.0,89.0,2424.0,0,324.0,372.04416,48.044158935546875
352705,0.0,125.0,181.0,0,3262.0,2.3603013e+11,236030128962.0
951364,800.0,106.0,749.0,0,1479.0,169.7166,0.0
547176,800.0,27.0,1718.0,0,2535.0,3.8065514e+08,380652601.0
277933,0.0,70.0,189.0,0,3412.0,4.6737265e+09,4673723052.0
1070295,800.0,30.5,749.0,0,780.0,1062.8679,282.867919921875
1102743,800.0,110.0,3954.0,0,780.0,1.0286369,0.0
1107158,700.0,50.0,3942.0,0,780.0,800.1637,20.1636962890625
1065525,800.0,46.1,1051.0,0,780.0,3045.0706,2265.070556640625
1190085,1000.0,89.0,2424.0,0,324.0,372.04416,48.044158935546875
868554,500.0,15.0,550.0,0,1510.0,1.3521659e+14,135216593107482.0
409870,0.0,35.0,1383.0,0,2299.0,8.352833e+06,8350534.0
335379,0.0,0.0,189.0,0,3312.0,7.863665e+09,7863661840.0
1105673,750.0,35.0,3361.0,0,780.0,1538.6368,758.6368408203125
1247917,900.0,27.0,3670.0,0,414.0,386.75626,0.0
618448,700.0,100.0,1005.0,0,1936.0,1.0102255e+07,10100319.0
937979,0.0,16.0,776.0,0,1145.0,410.6296,0.0
1015180,0.0,70.0,189.0,0,1025.0,945.1545,0.0
903882,900.0,100.0,189.0,0,1510.0,1.3924389e+08,139242378.0
138225,0.0,47.0,550.0,0,2887.0,1.0035514e+10,10035511481.0
1130251,300.0,25.0,2065.0,0,414.0,1870.9795,1456.9794921875
577157,0.0,70.0,226.0,0,2101.0,1.4772492e+06,1475148.25
1163054,0.0,90.0,551.0,0,414.0,175.86125,0.0
865631,500.0,39.0,2788.0,0,1510.0,5.162594e+07,51624430.0
1116999,500.0,60.0,,0,659.0,1027.6359,368.6358642578125
395625,700.0,40.0,550.0,0,2389.0,4.6643466e+08,466432267.0
673597,0.0,100.0,7.0,0,1875.0,760747.0,758872.0
324955,0.0,70.0,276.0,0,3366.0,3.296425e+11,329642504922.0
737916,0.0,150.0,865.0,0,1390.0,2198.2983,808.29833984375
576917,0.0,100.0,226.0,0,2101.0,1.4194581e+06,1417357.125
617326,800.0,46.0,189.0,0,1936.0,3.860297e+11,386029713520.0
1120320,400.0,70.0,189.0,0,780.0,769.4967,0.0
1107383,800.0,35.0,3361.0,0,780.0,1808.4977,1028.4976806640625
1138946,0.0,35.0,189.0,0,1773.0,1975.0658,202.0657958984375
894058,800.0,108.0,189.0,0,1390.0,16.423538,0.0
1206578,0.0,150.0,2065.0,0,202.0,646.49396,444.49395751953125
1138879,0.0,28.5,189.0,0,1773.0,737.9796,0.0
1193507,900.0,49.0,2417.0,0,324.0,417.52728,93.52728271484375
961159,900.0,57.0,1867.0,0,1145.0,847.51263,0.0
1150267,700.0,125.0,2065.0,0,689.0,1982.968,1293.968017578125
1031205,820.0,44.0,3368.0,0,964.0,5094.216,4130.2158203125
907758,1250.0,150.0,712.0,0,1390.0,11827.645,10437.64453125
965798,700.0,98.0,2209.0,0,1145.0,2037.0402,892.0401611328125
1290389,900.0,29.0,1362.0,0,49.0,48.134876,0.0
823207,980.0,102.0,2379.0,0,1329.0,8.099437,0.0
1191072,900.0,71.0,2447.0,0,324.0,329.03104,5.031036376953125
1099874,600.0,20.0,772.0,0,780.0,288.2146,0.0
1142594,300.0,70.0,640.0,0,1510.0,2.8607186e+07,28605676.0
550283,900.0,38.0,758.0,0,2821.0,1.6780195e+11,167801943291.0
633185,450.0,15.0,3715.0,0,1936.0,8.996449e+21,8.996449162430459e+21
999631,800.0,95.0,189.0,0,933.0,795.65967,0.0
1216879,600.0,30.0,2202.0,0,414.0,460.85254,46.8525390625
979112,700.0,33.0,1803.0,0,1145.0,6554.647,5409.64697265625
317532,0.0,150.0,437.0,0,3366.0,2.7378164e+16,2.737816380164988e+16
1061572,700.0,78.0,2286.0,0,780.0,1257.0227,477.022705078125
1294628,800.0,100.0,2065.0,0,24.0,29.894217,5.894216537475586
1106713,900.0,40.0,3361.0,0,780.0,850.68365,70.68365478515625
1133361,600.0,20.0,3360.0,0,780.0,426.08847,0.0
924151,800.0,100.0,104.0,0,1145.0,1489.9994,344.9993896484375
1260461,800.0,37.0,1379.0,0,49.0,50.862057,1.8620567321777344
1021005,0.0,51.0,2270.0,0,1145.0,0.00192514,0.0
892377,600.0,100.0,189.0,0,1390.0,1834.983,444.9830322265625
686335,0.0,15.5,2070.0,0,1654.0,3.6100572e+07,36098918.0
990430,900.0,150.0,189.0,0,964.0,865.5815,0.0
1251090,400.0,31.5,776.0,0,414.0,1698.0468,1284.0467529296875
1224169,900.0,29.0,750.0,0,263.0,1080.8754,817.8753662109375
1222547,0.0,10.0,2065.0,0,263.0,1883.7817,1620.78173828125
1084569,0.0,10.0,2065.0,0,780.0,5397.164,4617.1640625
912657,0.0,6.0,2754.0,0,1390.0,881.65076,0.0
322230,0.0,150.0,261.0,0,3366.0,4.738891e+11,473889108698.0
917615,900.0,70.0,1278.0,0,1145.0,1530.4722,385.47216796875
1073482,800.0,60.0,3707.0,0,780.0,1770.1741,990.174072265625
1230008,800.0,33.8,750.0,0,414.0,2621.925,2207.925048828125
1225685,900.0,35.0,750.0,0,263.0,1482.6986,1219.6986083984375
481512,1000.0,50.0,613.0,0,2241.0,1.715855e+08,171583263.0
935744,0.0,16.0,776.0,0,1145.0,410.6296,0.0
749426,700.0,41.0,1344.0,0,1510.0,1.4711989e+07,14710479.0
988761,1000.0,250.0,189.0,0,964.0,915.6153,0.0
185849,0.0,28.0,1317.0,0,2450.0,1.5582616e+07,15580166.0
1257876,750.0,31.0,1379.0,0,49.0,20.641487,0.0
1048784,930.0,65.0,2254.0,0,2606.0,1.2643081e+10,12643078610.0
668611,600.0,38.0,773.0,0,2078.0,14912.682,12834.681640625
412318,700.0,54.0,753.0,0,2299.0,5.294801e+08,529477797.0
1160868,0.0,47.0,550.0,0,414.0,117.47884,0.0
638849,1200.0,100.0,189.0,0,1936.0,7.454113e+07,74539192.0
329040,0.0,110.0,261.0,0,3366.0,8.806103e+10,88061022938.0
543823,800.0,41.0,1718.0,0,2535.0,6.6989356e+07,66986821.0
900005,1000.0,100.0,189.0,0,1510.0,8.421296e+07,84211450.0
625482,700.0,37.0,1947.0,0,1936.0,3.4478387e+12,3447838734448.0
156607,320.0,27.0,806.0,0,2711.0,4.0156528e+08,401562569.0
1249038,450.0,40.0,2065.0,0,414.0,1654.4429,1240.44287109375
704523,450.0,67.0,722.0,0,1510.0,1.30040104e+08,130038594.0
702740,400.0,75.0,722.0,0,1510.0,6.023792e+07,60236410.0
744308,800.0,22.0,1718.0,0,1510.0,1.4839549e+06,1482444.875
1090127,800.0,30.0,3361.0,0,598.0,244.1827,0.0
858355,900.0,100.0,189.0,0,1237.0,857.9282,0.0
891918,650.0,125.0,189.0,0,1359.0,839.5586,0.0
1039673,0.0,80.0,189.0,0,720.0,652.17804,0.0
623777,0.0,19.0,750.0,0,1936.0,6.2846724e+11,628467234928.0
